Haltestellen_No;Y_Koord;X_Koord;Name;Bahnknoten;Bahnlinie_Anz;TramBus_Anz;Seilbahn_Anz;A_Intervall;B_Intervall;Hst_Kat
144;2495043.492839537;1120437.6285833505;Meyrin, Bois-du-Lan;0;0;156;0;0;10.77;4
146;2495126.630597861;1117184.678377864;Loëx GE, Blanchards;0;0;37;0;0;45.41;5
147;2501395.645273683;1116198.8239420434;Genève, Beau-Soleil (Clinique Générale);0;0;162;0;0;10.37;4
149;2497782.5722206053;1117966.7890807914;Genève, Concorde;0;0;370;0;0;4.54;2
152;2500888.641713692;1123648.7157610436;Genthod-Bellevue;0;0;76;0;0;22.11;5
154;2494484.5942516467;1113431.7328132733;Lully, village;0;0;84;0;0;20;5
155;2498049.6208046;1116976.8044635153;Lancy, Les Marbriers;0;0;383;0;0;4.39;2
156;2504601.5874614376;1120935.7906570425;Vésenaz, Marclay;0;0;80;0;0;21;5
158;2494783.589133013;1113644.7271137987;Lully, Maison du Terroir;0;0;84;0;0;20;5
159;2498020.5675379443;1118499.880837806;Genève, Les Ouches;0;0;601;0;0;2.8;2
160;2498619.7013138924;1113213.7920835998;Plan-les-Ouates, Pré-Jardinier;0;0;42;0;0;40;5
161;2496085.613873025;1112474.7351762706;Perly, Ravières;0;0;221;0;0;7.6;3
162;2501238.6311669913;1124002.7343595105;Genthod, Le Saugy;0;0;76;0;0;22.11;5
163;2498532.68552836;1112891.7817801856;Plan-les-Ouates, Saconnex-d'Arve;0;0;42;0;0;40;5
100003;2691321.26356589;1255751.8093312664;Nürensdorf, Lindauerstrasse;0;0;7;0;0;240;0
100004;2686046.3079939545;1248364.8031501826;Zürich, Zoo/Forrenweid;0;0;74;0;0;22.7;5
100007;2680319.321528348;1249582.8571592483;Zürich, Aargauerstrasse;0;0;224;0;0;7.5;3
100014;2678667.38865611;1255559.8208423138;Watt, Brünigstrasse;0;0;41;0;0;40.98;5
100027;2677519.3969292785;1255770.833967059;Adlikon bei Regensdorf;0;0;185;0;0;9.08;3
100029;2676025.369811415;1252061.8046215302;Unterengstringen, Aegelsee;0;0;111;0;0;15.14;4
100030;2689266.212443118;1251922.8217406925;Dietlikon, Aegert;0;0;76;0;0;22.11;5
100031;2684788.249961108;1239017.8739432262;Thalwil, Aegertli;0;0;83;0;0;20.24;5
100046;2680775.2878040154;1245120.8545029003;Zürich, Albisgütli;0;0;223;0;0;7.53;3
100047;2679010.2919091713;1247586.8697088354;Zürich, Albisrieden;0;0;462;0;0;3.64;2
100048;2680938.3023750577;1248038.8501496464;Zürich, Albisriederplatz;0;0;934;0;0;1.8;2
100053;2686484.2736886586;1244198.8013669052;Zollikon, Allmend;0;0;79;0;0;21.27;5
100054;2687599.2484443686;1241192.8020933017;Küsnacht ZH, Allmend;0;0;72;0;0;23.33;5
100060;2690544.2658229037;1233612.9723674136;Au ZH, Alte Landstrasse;0;0;28;0;0;60;5
100067;2680671.325912812;1250208.8571136415;Zürich, Alte Trotte;0;0;227;0;0;7.4;3
100070;2684827.2935257927;1245545.8195629176;Zürich, Altenhofstrasse;0;0;118;0;0;14.24;4
100075;2683321.257738039;1241586.841256649;Kilchberg ZH, Altersheim;0;0;28;0;0;60;5
100076;2682851.2474518684;1237865.8569943872;Langnau am Albis, Altersheim;0;0;56;0;0;30;5
100081;2689228.193412097;1249235.843674256;Dübendorf, Alterszentrum;0;0;134;0;0;12.54;4
100092;2677852.316207707;1249412.810064153;Zürich, Am Suteracher;0;0;112;0;0;15;4
100098;2691292.253207851;1232864.9568332839;Au ZH, Appital;0;0;56;0;0;30;5
100099;2684945.2496927246;1238961.875523398;Thalwil, Archstrasse;0;0;41;0;0;40.98;5
100109;2691275.256650622;1233544.9665126347;Au ZH, Bahnhof;0;0;56;0;0;30;5
100112;2706020.10406342;1232359.9800572724;Jona, Aubrigstrasse;0;0;55;0;0;30.55;5
100113;2685569.247124411;1238081.9843911217;Thalwil, Aubrigstrasse;0;0;56;0;0;30;5
100114;2685547.228515636;1251735.8325201084;Zürich, Aubrücke;0;0;301;0;0;5.58;3
100117;2695248.164611021;1259996.8157807437;Winterthur, Auenrain;0;0;56;0;0;30;5
100118;2683701.2625710494;1241467.8374932327;Kilchberg ZH, Auf Brunnen;0;0;80;0;0;21;5
100125;2675531.374837863;1252355.8101308343;Weiningen ZH, Ausserdorf;0;0;111;0;0;15.14;4
100127;2694215.2230270742;1262597.8178427343;Winterthur, Ausserdorf;0;0;113;0;0;14.87;4
100128;2683747.239075535;1253225.838834995;Zürich, Ausserdorfstrasse;0;0;279;0;0;6.02;3
100132;2685288.2300145966;1252422.8309158138;Zürich, Auzelg;0;0;421;0;0;3.99;2
100134;2685546.2294226633;1252009.831189656;Zürich, Auzelg Ost;0;0;83;0;0;20.24;5
100137;2678857.324576952;1249201.7606131684;Zürich, Bachmattstrasse;0;0;227;0;0;7.4;3
100144;2682963.320471252;1251144.8485245814;Zürich, Bad Allenmoos;0;0;225;0;0;7.47;3
100148;2682764.2639321103;1240884.8321663584;Adliswil, Badstrasse;0;0;56;0;0;30;5
100176;2675245.392785388;1256327.8453314481;Buchs-Dällikon, Bahnhof;0;0;103;0;0;16.31;4
100294;2678035.38030467;1254547.8140860829;Regensdorf-Watt, Bahnhof;0;0;372;0;0;4.52;2
100400;2692647.2588924444;1232240.9447613398;Wädenswil, Tiefenhof;0;0;56;0;0;30;5
100410;2684317.261855574;1240910.8435257159;Rüschlikon, Schlossstrasse;0;0;78;0;0;21.54;5
100413;2683302.2949887356;1247990.8344515176;Zürich, Bahnhofquai/HB;0;0;1388;0;0;1.21;2
100414;2672843.3440533113;1250834.842726138;Dietikon, Bahnhofstrasse;0;0;69;0;0;24.35;5
100416;2683135.294147428;1247847.8345880224;Zürich, Bahnhofstrasse/HB;0;0;891;0;0;1.89;2
100418;2685196.281628515;1244507.8121305231;Zollikon, Bahnübergang;0;0;183;0;0;9.18;3
100425;2672021.321415384;1249543.8245825374;Bergdietikon, Baltenschwil;0;0;53;0;0;31.7;5
100427;2679393.32225988;1249190.7587345613;Zürich, Baslerstrasse;0;0;188;0;0;8.94;3
100429;2690287.2045181184;1250019.8400353293;Dübendorf, Bauhof;0;0;79;0;0;21.27;5
100432;2693417.2466522823;1230741.9291389629;Wädenswil, Baumgarten;0;0;111;0;0;15.14;4
100435;2683198.3017654778;1248722.8386883684;Zürich, Beckenhof;0;0;447;0;0;3.76;2
100443;2683939.253012432;1240166.8531625953;Rüschlikon, Belvoir;0;0;78;0;0;21.54;5
100445;2690649.1746619144;1246279.8224300803;Benglen;0;0;81;0;0;20.74;5
100446;2690271.175378717;1246268.814415167;Benglen, Zentrum;0;0;161;0;0;10.43;4
100447;2691639.159617171;1244668.914008721;Ebmatingen, Benkelsteg;0;0;96;0;0;17.5;4
100455;2686983.288541554;1245932.8016918828;Zürich, Berghaldenstrasse;0;0;225;0;0;7.47;3
100457;2671805.3159578717;1249366.8248476519;Bergdietikon, Bergli;0;0;54;0;0;31.11;5
100462;2687033.2509372337;1241033.8094552765;Küsnacht ZH, Bergstrasse;0;0;72;0;0;23.33;5
100465;2683745.316221318;1250908.8427568628;Zürich, Berninaplatz;0;0;448;0;0;3.75;2
100466;2671693.313369609;1249003.8132816951;Bergdietikon, Bernold;0;0;54;0;0;31.11;5
100467;2680787.3209836385;1249765.8563405394;Zürich, Bernoulli-Häuser;0;0;223;0;0;7.53;3
100468;2681204.297880939;1247527.8482211463;Zürich, Bertastrasse;0;0;242;0;0;6.94;3
100470;2682307.281527931;1244417.8397247486;Zürich, Besenrainstrasse;0;0;122;0;0;13.77;4
100471;2684317.301591223;1248417.831248759;Zürich, Bethanien;0;0;121;0;0;13.88;4
100473;2696439.191034638;1263393.7912427918;Winterthur, Bettenplatz;0;0;95;0;0;17.68;4
100474;2689607.2047643503;1250257.836137784;Dübendorf, Bettlistrasse;0;0;215;0;0;7.81;3
100476;2685889.262285668;1243467.8250963432;Zollikon, Beugi;0;0;146;0;0;11.51;4
100478;2682089.2954178853;1247604.8399254372;Zürich, Bezirksgebäude;0;0;446;0;0;3.77;2
100488;2682609.282198902;1245087.837494605;Zürich, Billoweg;0;0;228;0;0;7.37;3
100489;2681058.2904821415;1246330.8517846314;Zürich, Grubenstrasse;0;0;67;0;0;25.07;5
100490;2689852.2760467585;1245818.812297237;Binz bei Maur, Post;0;0;96;0;0;17.5;4
100493;2681560.2893975116;1246351.8465265182;Zürich, Binz;0;0;133;0;0;12.63;4
100495;2701655.100159772;1258842.801201216;Winterthur, Binzenloo;0;0;89;0;0;18.88;4
100497;2683560.243278107;1253544.8390220895;Zürich, Birch-/Glatttalstrasse;0;0;279;0;0;6.02;3
100498;2682418.3242380647;1251319.8510745503;Zürich, Birchdörfli;0;0;271;0;0;6.2;3
100502;2673888.353171231;1250099.8129966846;Dietikon, Birmensdorferstrasse;0;0;166;0;0;10.12;4
100508;2685609.28233816;1244652.8064381506;Zürich, Bleulerstrasse;0;0;59;0;0;28.47;5
100514;2681564.269923377;1241182.8317689048;Adliswil, Bodenacker;0;0;84;0;0;20;5
100515;2684240.256766184;1240546.8512043334;Rüschlikon, Bodengasse;0;0;78;0;0;21.54;5
100516;2686455.2451565517;1242339.8353189395;Küsnacht ZH, Boglerenstrasse;0;0;148;0;0;11.35;4
100518;2694161.2494790675;1230825.9266558485;Wädenswil, Boller;0;0;76;0;0;22.11;5
100524;2697517.1953208433;1245365.8922027;Uster, Bordacker;0;0;112;0;0;15;4
100527;2686000.2552538626;1255473.8162575217;Kloten, Bramen;0;0;56;0;0;30;5
100528;2689501.2192021487;1252470.8225671207;Dietlikon, Brandbachstrasse;0;0;109;0;0;15.41;4
100530;2682706.290308388;1247079.8341197127;Zürich, Brandschenkestrasse;0;0;66;0;0;25.45;5
100532;2690029.2045244463;1249998.8391048103;Dübendorf, Branzenäsch;0;0;79;0;0;21.27;5
100536;2697007.1436892473;1260739.8037675458;Winterthur, Breite;0;0;166;0;0;10.12;4
100541;2686393.2585266647;1255870.8105525114;Kloten, Breitistrasse/Bahnhof;0;0;56;0;0;30;5
100542;2679158.325243497;1249333.7594948458;Zürich, Bristenstrasse;0;0;519;0;0;3.24;2
100544;2690173.181325122;1247810.8417295155;Fällanden, Bruggacher;0;0;105;0;0;16;4
100546;2682238.284582532;1245491.840753279;Zürich, Brunau/Mutschellenstr.;0;0;317;0;0;5.3;3
100547;2682620.2841305877;1245606.8366040222;Zürich, Brunaustrasse;0;0;227;0;0;7.4;3
100548;2673612.3549237954;1251968.8389755958;Fahrweid, Brunaustrasse;0;0;148;0;0;11.35;4
100550;2676205.343670183;1250007.7920385997;Schlieren, Brunngasse;0;0;56;0;0;30;5
100554;2696332.1659028735;1261585.80433388;Winterthur, Brühleck;0;0;654;0;0;2.57;2
100564;2682635.316469624;1250303.8483907818;Zürich, Bucheggplatz;0;0;1241;0;0;1.35;2
100567;2687252.2552282354;1255506.8048079954;Kloten, Buchhalden;0;0;56;0;0;30;5
100573;2683025.2356898217;1252964.846631673;Zürich, Buhnstrasse;0;0;391;0;0;4.3;2
100580;2685612.29136906;1245858.8073427095;Zürich, Burgwies;0;0;225;0;0;7.47;3
100585;2705650.198927336;1231077.9876577295;Jona, Busskirchstrasse;0;0;112;0;0;15;4
100586;2682499.2791367625;1243967.8371853214;Zürich, Butzenstrasse;0;0;394;0;0;4.26;2
100589;2683220.2598787434;1242601.8435979502;Kilchberg ZH, Bächlerstrasse;0;0;14;0;0;120;0
100592;2678994.3329735124;1250029.7606835023;Zürich, Bändliweg;0;0;390;0;0;4.31;2
100594;2680793.339281692;1253309.7676170885;Zürich, Bärenbohlstrasse;0;0;56;0;0;30;5
100599;2698403.119400891;1262081.7871175674;Winterthur, Bäumliweg;0;0;110;0;0;15.27;4
100600;2685232.240183767;1237717.980203074;Thalwil, Böni;0;0;58;0;0;28.97;5
100601;2683170.2950128675;1246952.8343614654;Zürich, Börsenstrasse;0;0;896;0;0;1.88;2
100602;2681941.2700678105;1239491.83545292;Adliswil, Büchel;0;0;83;0;0;20.24;5
100607;2692582.258667219;1232018.9451757832;Wädenswil, Büelen;0;0;56;0;0;30;5
100610;2686241.2533474667;1242964.8294965562;Küsnacht ZH, Bühlstrasse;0;0;148;0;0;11.35;4
100615;2683250.2954144273;1246772.8345298248;Zürich, Bürkliplatz;0;0;1278;0;0;1.31;2
100617;2686724.2895097947;1245908.8032034491;Zürich, Carl-Spitteler-Str.;0;0;530;0;0;3.17;2
100619;2683475.296637361;1247917.834570497;Zürich, Central;0;0;1719;0;0;0.98;2
100626;2693671.2061465615;1249894.8242653143;Volketswil, Chapf;0;0;56;0;0;30;5
100632;2692799.2001419007;1248621.8414816386;Volketswil, Volkiland Chliriet;0;0;197;0;0;8.53;3
100635;2689561.2064208114;1251193.823287231;Dübendorf, Chriesmatt;0;0;76;0;0;22.11;5
100636;2694005.200939331;1248398.8264910073;Volketswil, Chrummacher;0;0;112;0;0;15;4
100641;2678061.366958608;1253511.8002027916;Regensdorf, Chrüzächer;0;0;57;0;0;29.47;5
100643;2689844.204239477;1250019.8388305227;Dübendorf, Claridenstrasse;0;0;79;0;0;21.27;5
100645;2693489.2605155595;1231717.928385005;Wädenswil, Coop;0;0;216;0;0;7.78;3
100648;2682101.310139129;1249190.847398209;Zürich, Dammweg;0;0;677;0;0;2.48;2
100649;2682483.2755254954;1243203.8360016188;Zürich, Dangelstrasse;0;0;111;0;0;15.14;4
100659;2689075.2261678465;1252841.8248259136;Dietlikon, Bahnhof;0;0;103;0;0;16.31;4
100667;2672647.4007959827;1258165.856685755;Boppelsen, Dorf;0;0;56;0;0;30;5
100678;2693062.15506856;1244023.9067017492;Maur, Dorf;0;0;129;0;0;13.02;4
100681;2680061.298446787;1257711.8188787324;Oberhasli, Dorf;0;0;28;0;0;60;5
100684;2691627.1938190344;1248448.8551611;Schwerzenbach ZH, Dorf;0;0;82;0;0;20.49;5
100694;2683792.3200757545;1251327.8437691364;Zürich, Dorflinde;0;0;242;0;0;6.94;3
100701;2673536.357427327;1252570.8433424847;Geroldswil, Dorfstrasse;0;0;207;0;0;8.12;3
100705;2689528.2534440127;1243111.8123864164;Zumikon, Dorfzentrum;0;0;55;0;0;30.55;5
100706;2689269.2622967814;1234021.9848210348;Horgen, Risi/Dow;0;0;56;0;0;30;5
100708;2685173.227335433;1251720.8351181375;Zürich, Dreispitz;0;0;221;0;0;7.6;3
100709;2677402.3876990536;1254675.8204212177;Regensdorf, Dreispitz;0;0;42;0;0;40;5
100711;2685864.3062442536;1248175.8057749975;Zürich, Dreiwiesen;0;0;74;0;0;22.7;5
100713;2686135.2921824344;1246124.805751483;Zürich, Drusbergstrasse;0;0;225;0;0;7.47;3
100715;2685700.272303567;1243903.817125647;Zollikon, Dufourplatz;0;0;221;0;0;7.6;3
100716;2677876.31614897;1249184.7955118937;Zürich, Dunkelhölzli;0;0;416;0;0;4.04;2
100718;2680943.3155293483;1249369.855388276;Zürich, Toni-Areal;0;0;224;0;0;7.5;3
100720;2675482.3940973757;1254807.835669067;Dällikon;0;0;92;0;0;18.26;4
100722;2673025.383656567;1255459.8573276387;Dänikon;0;0;56;0;0;30;5
100725;2673071.3455216456;1250404.8296994;Dietikon, Dörfli;0;0;136;0;0;12.35;4
100728;2689122.2154723466;1252080.8241894906;Dietlikon, Dübendorferstrasse;0;0;185;0;0;9.08;3
100729;2672058.323845231;1249762.8283114885;Bergdietikon, Dünni;0;0;27;0;0;62.22;0
100735;2680689.3328986624;1251422.7594258103;Zürich, ETH Hönggerberg;0;0;501;0;0;3.35;2
100736;2683847.3000089275;1247908.8348262385;Zürich, ETH/Universitätsspital;0;0;684;0;0;2.46;2
100738;2690846.1656464683;1245199.8169615322;Ebmatingen;0;0;124;0;0;13.55;4
100743;2676258.3646107824;1251564.8028003864;Unterengstringen, Eckstein;0;0;112;0;0;15;4
100748;2678156.334519325;1251037.7839123819;Oberengstringen, Eggbühl;0;0;130;0;0;12.92;4
100750;2690337.1819286165;1247437.8352977142;Fällanden, Eggler;0;0;181;0;0;9.28;3
100757;2671101.314331172;1249703.8288555418;Kindhausen AG, Eichholz;0;0;54;0;0;31.11;5
100764;2693702.242628418;1230454.9281874204;Wädenswil, Eichweid;0;0;111;0;0;15.14;4
100767;2681072.3341467083;1252208.7593561239;Zürich, Einfangstrasse;0;0;513;0;0;3.27;2
100769;2683979.296152493;1245811.8316170273;Zürich, Elektrowatt;0;0;72;0;0;23.33;5
100788;2684564.303333325;1246812.826946967;Zürich, Englischviertelstrasse;0;0;224;0;0;7.5;3
100799;2681874.313013761;1249414.8498491605;Zürich, Escher-Wyss-Platz;0;0;1182;0;0;1.42;2
100800;2681035.322586429;1250047.8561366338;Zürich, Eschergutweg;0;0;227;0;0;7.4;3
100809;2699524.110783319;1260938.7891229363;Winterthur, Etzberg;0;0;198;0;0;8.48;3
100814;2694527.2031957405;1261906.8187565557;Winterthur, Fachschule;0;0;112;0;0;15;4
100815;2673635.353522106;1251660.8384530013;Fahrweid, Au;0;0;152;0;0;11.05;4
100821;2678553.328882313;1249414.761550176;Zürich, Farbhof;0;0;616;0;0;2.73;2
100824;2685467.2769413763;1244209.8161196013;Zollikon, Felbenstrasse;0;0;183;0;0;9.18;3
100830;2681698.2673104824;1240974.830378284;Adliswil, Feldblumenstrasse;0;0;84;0;0;20;5
100831;2674647.3523294204;1249467.7890486526;Urdorf, Feldegg;0;0;168;0;0;10;4
100832;2684126.2999003846;1246106.8321256377;Zürich, Feldeggstrasse;0;0;519;0;0;3.24;2
100833;2689245.2822262435;1246584.8026514873;Pfaffhausen, Feldhof;0;0;107;0;0;15.7;4
100836;2706600.0972896074;1231849.982635762;Jona, Feldlistrasse;0;0;56;0;0;30;5
100838;2676182.354766792;1250771.7997731543;Schlieren, Feldstrasse;0;0;112;0;0;15;4
100839;2695668.207349103;1262709.7992839834;Winterthur, Feldtal;0;0;245;0;0;6.86;3
100840;2679282.2949787956;1247738.866740394;Zürich, Fellenbergstrasse;0;0;448;0;0;3.75;2
100845;2683519.2294094893;1252356.8438243303;Zürich, Felsenrainstrasse;0;0;410;0;0;4.1;2
100852;2677940.3182795993;1249605.8143387325;Zürich, Feusisbergli;0;0;113;0;0;14.87;4
100857;2681045.3193116966;1249747.85571247;Zürich, Fischerweg;0;0;223;0;0;7.53;3
100859;2685287.304137667;1248362.8152123508;Zürich, Flobotstrasse;0;0;56;0;0;30;5
100867;2679542.3082769136;1248390.860112628;Zürich, Flurstrasse;0;0;222;0;0;7.57;3
100868;2685444.2862380752;1245015.8071102353;Zürich, Flühgasse;0;0;117;0;0;14.36;4
100872;2678706.336941978;1251064.7720200855;Zürich, Frankental;0;0;568;0;0;2.96;2
100883;2680098.3112680144;1248584.8561907343;Zürich, Freihofstrasse;0;0;226;0;0;7.43;3
100884;2679469.3031945378;1248141.8624667367;Zürich, Freilagerstrasse;0;0;68;0;0;24.71;5
100888;2684126.319922701;1251165.8413969434;Zürich, Friedackerstrasse;0;0;243;0;0;6.91;3
100893;2678223.3111244473;1248520.7680221004;Zürich, Friedhof Eichbühl;0;0;48;0;0;35;5
100894;2686259.284223328;1245084.8040493757;Zürich, Friedhof Enzenbühl;0;0;224;0;0;7.5;3
100895;2679664.33999955;1251437.761454944;Zürich, Friedhof Hönggerberg;0;0;56;0;0;30;5
100896;2682937.2342128814;1252862.8480127791;Zürich, Friedhof Schwandenholz;0;0;167;0;0;10.06;4
100897;2680979.3004816645;1247785.850091015;Zürich, Friedhof Sihlfeld;0;0;244;0;0;6.89;3
100898;2680228.2906302125;1245859.8611306858;Zürich, Friedhof Uetliberg;0;0;84;0;0;20;5
100899;2687945.287100231;1246262.7967552058;Zürich, Friedhof Witikon;0;0;258;0;0;6.51;3
100901;2685327.222684042;1250960.834017803;Zürich, Friedrichstrasse;0;0;249;0;0;6.75;3
100902;2680778.2925121333;1246487.8544031319;Zürich, Friesenberg;0;0;275;0;0;6.11;3
100903;2680360.291705246;1246129.8593240653;Zürich, Friesenberghalde;0;0;84;0;0;20;5
100904;2680562.291657433;1246237.8570583554;Zürich, Friesenbergstrasse;0;0;513;0;0;3.27;2
100908;2684824.2209320557;1250978.8369018012;Zürich, Frohburg;0;0;243;0;0;6.91;3
100909;2684405.242282133;1253633.8323839367;Glattbrugg, Frohbühlstrasse;0;0;186;0;0;9.03;3
100910;2692702.257318049;1231686.9415605336;Wädenswil, Frohmatt;0;0;56;0;0;30;5
100914;2680845.337546413;1252901.7651594572;Zürich, Fronwald;0;0;122;0;0;13.77;4
100916;2681665.2833254216;1243258.8403821357;Zürich, Frymannstrasse;0;0;167;0;0;10.06;4
100917;2684486.293018229;1245525.8234437439;Zürich, Fröhlichstrasse;0;0;758;0;0;2.22;2
100919;2677541.3917846736;1255362.8277655826;Regensdorf, Furtbächli;0;0;69;0;0;24.35;5
100927;2681427.3160029636;1249601.8537867656;Zürich, Förrlibuckstrasse;0;0;224;0;0;7.5;3
100933;2686871.250939302;1240704.8176476404;Küsnacht ZH, Gartenstrasse;0;0;56;0;0;30;5
100935;2677150.335422801;1250144.8033028624;Schlieren, Gasometerbrücke;0;0;279;0;0;6.02;3
100936;2695860.1706550163;1261134.8088883278;Winterthur, Gaswerk;0;0;655;0;0;2.56;2
100943;2678345.380644919;1254766.8131332903;Watt, Geerenweg;0;0;157;0;0;10.7;4
100944;2678622.344257502;1252035.7722860186;Zürich, Geeringstrasse;0;0;481;0;0;3.49;2
100947;2690753.180848143;1247476.843528658;Fällanden, Gemeindehaus;0;0;245;0;0;6.86;3
100948;2674982.369616134;1252499.8185117058;Weiningen ZH, Gemeindehaus;0;0;56;0;0;30;5
100961;2685950.2721389625;1243943.812181542;Zollikon, Gemeindehaus;0;0;78;0;0;21.54;5
100963;2689871.226427273;1253003.8223116214;Brüttisellen, Gsellhof;0;0;56;0;0;30;5
100971;2684105.3016560934;1249092.8351989493;Zürich, Germaniastrasse;0;0;56;168;0;30;5
100975;2685311.2437489755;1237903.9827795592;Thalwil, Gewerbestrasse;0;0;58;0;0;28.97;5
100977;2691263.1991812144;1249840.8509916647;Dübendorf, Gfenn;0;0;79;0;0;21.27;5
100979;2679044.33959766;1251628.7666966864;Zürich, Giblenstrasse;0;0;258;0;0;6.51;3
100982;2694228.253115581;1231050.9258311128;Wädenswil, Giessen;0;0;112;0;0;15;4
100983;2699693.113196389;1262019.7805060358;Winterthur, Industriepark;0;0;222;0;0;7.57;3
100992;2685030.2460820572;1254229.8260910076;Glattbrugg, Zentrum;0;0;242;0;0;6.94;3
100994;2684552.2446734104;1253910.8304268187;Glattbrugg, Bahnhof;0;0;371;0;0;4.53;2
100998;2686289.2215437395;1250714.829743237;Zürich, Glattwiesen;0;0;226;0;0;7.43;3
101000;2681558.3313609893;1252036.7565801681;Zürich, Glaubtenstrasse;0;0;983;0;0;1.71;2
101001;2693077.2592847426;1231734.9355200357;Wädenswil, Glärnisch;0;0;168;0;0;10;4
101002;2688609.254978646;1234389.993053665;Horgen, Glärnischhof;0;0;56;0;0;30;5
101004;2681432.270561155;1241608.8284191934;Adliswil, Baldernstrasse;0;0;84;0;0;20;5
101005;2689934.2056138534;1250172.8374776433;Dübendorf, Glärnischstrasse;0;0;79;0;0;21.27;5
101006;2687553.204990889;1248554.7994747874;Gockhausen, Dorf;0;0;74;0;0;22.7;5
101007;2679251.2862700787;1247312.8701357099;Zürich, Goldackerweg;0;0;236;0;0;7.12;3
101008;2683929.300952742;1248941.8355924026;Zürich, Goldauerstrasse;0;0;0;168;0;1;5
101011;2686309.249282809;1242667.8337244124;Küsnacht ZH, Goldbacherstrasse;0;0;148;0;0;11.35;4
101013;2686091.2577239466;1243297.8263278315;Zollikon, Goldhaldenplatz;0;0;148;0;0;11.35;4
101018;2683474.2572849086;1241931.8457938312;Kilchberg ZH, Gottlieb-Binder;0;0;42;0;0;40;5
101020;2694935.191371958;1261524.8143074866;Winterthur, Grafenstein;0;0;112;0;0;15;4
101022;2687302.261799967;1256204.8075927682;Kloten, Graswinkel;0;0;74;0;0;22.7;5
101025;2705167.2051643534;1231573.9849775166;Rapperswil SG, Greithstrasse;0;0;56;0;0;30;5
